Gender,Age,Education,Employment,Context,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Female,50,No High School Degree,Employed,moderate stability,"A 50-year-old Female, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.33564600348472595,0.6362434029579163,0.028110576793551445
Male,49,High School Degree,Employed,moderate stability,"A 49-year-old Male, High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.5767300128936768,0.41084274649620056,0.012427293695509434
Male,47,No High School Degree,Employed,precarious life,"This Male of 47 years, armed with No High School Degree and currently Employed, steps carefully in a fragile world.",0.025196585804224014,0.41054120659828186,0.5642622709274292
Female,57,No High School Degree,Unemployed,unstable life,"A 57-year-old Female with No High School Degree education and currently Unemployed, navigates tumultuous waters.",0.010484389029443264,0.379158079624176,0.6103575229644775
Female,51,No High School Degree,Unemployed,precarious life,"A 51-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.017218252643942833,0.4197123050689697,0.5630694031715393
Female,46,No High School Degree,Employed,precarious life,"A 46-year-old Female with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.02015339583158493,0.6855612397193909,0.2942854166030884
Male,56,Degree,Employed,moderate stability,"A 56-year-old Male, Degree achieved and Employed, lives in steady rhythms.",0.1717466562986374,0.814082145690918,0.01417112722992897
Female,48,No High School Degree,Employed,moderate stability,"This 48-year-old Female, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.8793094754219055,0.11502446979284286,0.005666008219122887
Female,56,No High School Degree,Unemployed,precarious life,"A 56-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.015687227249145508,0.38721582293510437,0.5970969200134277
Male,57,Master,Employed,stable and supportive life,"This Male, aged 57, with Master and Employed, savors the comforts of stability.",0.7010904550552368,0.29324570298194885,0.0056639122776687145
Male,50,Master,Employed,moderate stability,"This 50-year-old Male, with Master and Employed, embraces a life of moderate routine.",0.360098272562027,0.6303507089614868,0.009551022201776505
Female,50,No High School Degree,Employed,unstable life,"This 50-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.04703214392066002,0.804215669631958,0.14875221252441406
Female,35,No High School Degree,Unemployed,unstable life,"A 35-year-old Female with No High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.011275229044258595,0.33583956956863403,0.6528851985931396
Male,38,High School Degree,Employed,unstable life,"This 38-year-old Male, holding High School Degree education and being Employed, wades through chaos.",0.029146065935492516,0.4141811430454254,0.5566728115081787
Female,39,No High School Degree,Employed,unstable life,"A 39-year-old Female with No High School Degree education and currently Employed, faces days of constant flux.",0.018805697560310364,0.5289890170097351,0.4522053003311157
Female,47,Master,Unemployed,unstable life,"This 47-year-old Female, holding Master education and being Unemployed, moves through an ever-changing landscape.",0.056735116988420486,0.8790961503982544,0.06416874378919601
Female,58,High School Degree,Employed,unstable life,"This 58-year-old Female, holding High School Degree education and being Employed, tries to catch stability in motion.",0.12862738966941833,0.8597118854522705,0.011660668067634106
Female,63,No High School Degree,Unemployed,precarious life,"This Female of 63 years, armed with No High School Degree and currently Unemployed, steps carefully in a fragile world.",0.017849236726760864,0.2985275685787201,0.683623194694519
Female,51,No High School Degree,Employed,unstable life,"A 51-year-old Female with No High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.013806754723191261,0.45149239897727966,0.5347008109092712
Male,57,No High School Degree,Employed,stable and supportive life,"This Male, aged 57, with No High School Degree and Employed, rests securely in an anchored existence.",0.053120389580726624,0.7997278571128845,0.14715175330638885
Female,33,No High School Degree,Unemployed,unstable life,"This 33-year-old Female, holding No High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.024974286556243896,0.6738693118095398,0.3011564612388611
Male,46,High School Degree,Employed,moderate stability,"A 46-year-old Male, High School Degree achieved and Employed, lives in steady rhythms.",0.17533940076828003,0.8144490122795105,0.010211572982370853
Male,43,Degree,Employed,precarious life,"This Male of 43 years, armed with Degree and currently Employed, steps carefully in a fragile world.",0.1083550676703453,0.7014230489730835,0.190221905708313
Male,50,High School Degree,Employed,stable and supportive life,"A 50-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.5884460806846619,0.4042561650276184,0.0072977012023329735
Female,44,No High School Degree,Unemployed,unstable life,"A 44-year-old Female with No High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.010877800174057484,0.33421429991722107,0.6549078822135925
Female,45,No High School Degree,Unemployed,precarious life,"A 45-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.017636539414525032,0.42248785495758057,0.5598756074905396
Male,40,No High School Degree,Employed,stable and supportive life,"A 40-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.11160574853420258,0.8703423738479614,0.01805190183222294
Male,58,No High School Degree,Employed,stable and supportive life,"A 58-year-old Male with No High School Degree, Employed, lives surrounded by stability and care.",0.3917433023452759,0.5981103777885437,0.01014635618776083
Female,45,No High School Degree,Unemployed,stable and supportive life,"A 45-year-old Female with No High School Degree, Unemployed, flourishes in a supportive environment.",0.5320838689804077,0.4571976959705353,0.010718402452766895
Male,49,High School Degree,Employed,precarious life,"This Male of 49 years, armed with High School Degree and currently Employed, balances hopes in a fragile reality.",0.050882015377283096,0.5398470759391785,0.4092709422111511
Female,61,High School Degree,Employed,unstable life,"A 61-year-old Female with High School Degree education and currently Employed, faces days of constant flux.",0.04625172168016434,0.822475790977478,0.13127253949642181
Male,45,Master,Employed,moderate stability,"A 45-year-old Male, Master achieved and Employed, lives in steady rhythms.",0.1259663850069046,0.8539970517158508,0.020036526024341583
Male,36,High School Degree,Employed,stable and supportive life,"This Male, aged 36, with High School Degree and Employed, savors the comforts of stability.",0.785014808177948,0.210968017578125,0.004017173312604427
Male,48,No High School Degree,Employed,moderate stability,"A 48-year-old Male, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.32414454221725464,0.6474103927612305,0.028445007279515266
Male,58,No High School Degree,Employed,moderate stability,"A 58-year-old Male, No High School Degree achieved and Employed, lives in steady rhythms.",0.04671166464686394,0.8634175062179565,0.08987081050872803
Female,61,Degree,Unemployed,precarious life,"A 61-year-old Female with Degree, now Unemployed, teeters on a fragile edge.",0.035450756549835205,0.5538538098335266,0.4106954336166382
Male,44,High School Degree,Employed,stable and supportive life,"A 44-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.6143448948860168,0.37926310300827026,0.006391975097358227
Female,50,No High School Degree,Employed,unstable life,"This 50-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.04703212156891823,0.8042154908180237,0.1487523466348648
Male,44,High School Degree,Employed,precarious life,"A 44-year-old Male with High School Degree, now Employed, teeters on a fragile edge.",0.055301859974861145,0.7728504538536072,0.1718476414680481
Male,48,No High School Degree,Employed,precarious life,"A 48-year-old Male with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.021604293957352638,0.7054365277290344,0.2729592025279999
Male,68,Degree,Employed,moderate stability,"This 68-year-old Male, with Degree and Employed, embraces a life of moderate routine.",0.37196752429008484,0.6189938187599182,0.0090386513620615
Male,36,High School Degree,Employed,unstable life,"A 36-year-old Male with High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.028408875688910484,0.6927450895309448,0.2788460850715637
Female,47,No High School Degree,Unemployed,unstable life,"This 47-year-old Female, holding No High School Degree education and being Unemployed, wades through chaos.",0.009201579727232456,0.17540238797664642,0.8153960108757019
Female,54,No High School Degree,Unemployed,moderate stability,"This 54-year-old Female, with No High School Degree and Unemployed, embraces a life of moderate routine.",0.08696664124727249,0.8036226034164429,0.10941074043512344
Female,55,No High School Degree,Employed,precarious life,"A 55-year-old Female with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.02036113291978836,0.5072321891784668,0.4724067151546478
Male,51,No High School Degree,Employed,moderate stability,"A 51-year-old Male, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.3269757330417633,0.6455883383750916,0.027435963973402977
Female,48,Master,Unemployed,unstable life,"A 48-year-old Female with Master education and currently Unemployed, faces days of constant flux.",0.02458272874355316,0.5240935683250427,0.4513237476348877
Female,47,High School Degree,Employed,precarious life,"This Female of 47 years, armed with High School Degree and currently Employed, steps carefully in a fragile world.",0.11315566301345825,0.7538055777549744,0.133038729429245
Male,52,No High School Degree,Employed,moderate stability,"This 52-year-old Male, with No High School Degree and Employed, navigates days of calm balance.",0.41750189661979675,0.5711249709129333,0.01137309055775404
Female,43,No High School Degree,Employed,unstable life,"This 43-year-old Female, holding No High School Degree education and being Employed, moves through an ever-changing landscape.",0.07293149083852768,0.8858060240745544,0.041262462735176086
Male,52,No High School Degree,Employed,precarious life,"This Male of 52 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.045124538242816925,0.694336473941803,0.2605389654636383
Female,43,High School Degree,Employed,unstable life,"This 43-year-old Female, holding High School Degree education and being Employed, moves through an ever-changing landscape.",0.20461784303188324,0.7871004343032837,0.008281697519123554
Female,48,No High School Degree,Unemployed,unstable life,"A 48-year-old Female with No High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.010341769084334373,0.3133412301540375,0.6763169765472412
Male,54,High School Degree,Employed,stable and supportive life,"A 54-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.6046334505081177,0.38866162300109863,0.006704922299832106
Female,56,No High School Degree,Employed,precarious life,"A 56-year-old Female with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.018333734944462776,0.6382513046264648,0.34341493248939514
Male,52,No High School Degree,Employed,stable and supportive life,"A 52-year-old Male with No High School Degree, Employed, flourishes in a supportive environment.",0.6758485436439514,0.31795188784599304,0.006199587136507034
Female,35,Degree,Employed,precarious life,"This Female of 35 years, armed with Degree and currently Employed, balances hopes in a fragile reality.",0.0445563830435276,0.4666880965232849,0.4887555241584778
Female,60,No High School Degree,Unemployed,moderate stability,"A 60-year-old Female, No High School Degree achieved and Unemployed, lives in steady rhythms.",0.040592730045318604,0.778037428855896,0.1813698559999466
Female,46,No High School Degree,Employed,stable and supportive life,"A 46-year-old Female with No High School Degree, Employed, lives surrounded by stability and care.",0.3975924849510193,0.5925573706626892,0.009850206784904003
Female,46,High School Degree,Unemployed,moderate stability,"A 46-year-old Female, High School Degree achieved and Unemployed, lives in steady rhythms.",0.07381296902894974,0.8944108486175537,0.031776122748851776
Female,45,No High School Degree,Unemployed,precarious life,"A 45-year-old Female with No High School Degree, now Unemployed, walks a tightrope over uncertainty.",0.015650097280740738,0.45598140358924866,0.5283685326576233
Male,58,No High School Degree,Employed,precarious life,"This Male of 58 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.04149848222732544,0.6932579874992371,0.2652435302734375
Male,33,High School Degree,Employed,precarious life,"A 33-year-old Male with High School Degree, now Employed, walks a tightrope over uncertainty.",0.04829176142811775,0.866999626159668,0.08470860123634338
Male,75,High School Degree,Employed,stable and supportive life,"A 75-year-old Male with High School Degree, Employed, basks in a secure routine.",0.37479689717292786,0.6190245151519775,0.006178569979965687
Male,60,High School Degree,Employed,stable and supportive life,"A 60-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.5954095125198364,0.39733779430389404,0.007252738811075687
Male,56,High School Degree,Employed,stable and supportive life,"This Male, aged 56, with High School Degree and Employed, rests securely in an anchored existence.",0.2895595133304596,0.7007894515991211,0.009651079773902893
Female,45,No High School Degree,Unemployed,unstable life,"This 45-year-old Female, holding No High School Degree education and being Unemployed, wades through chaos.",0.009957781061530113,0.17487391829490662,0.8151682615280151
Female,54,No High School Degree,Unemployed,moderate stability,"This 54-year-old Female, with No High School Degree and Unemployed, enjoys days that flow with ease and care.",0.85341477394104,0.13988487422466278,0.006700318306684494
Male,58,High School Degree,Employed,stable and supportive life,"This Male, aged 58, with High School Degree and Employed, savors the comforts of stability.",0.7624905705451965,0.2331298440694809,0.004379504360258579
Female,51,Degree,Employed,unstable life,"A 51-year-old Female with Degree education and currently Employed, navigates tumultuous waters.",0.032436665147542953,0.8652898073196411,0.10227352380752563
Female,49,No High School Degree,Unemployed,unstable life,"A 49-year-old Female with No High School Degree education and currently Unemployed, faces days of constant flux.",0.01285568531602621,0.3502292335033417,0.6369150876998901
Male,53,High School Degree,Employed,moderate stability,"A 53-year-old Male, High School Degree achieved and Employed, finds comfort in predictable patterns.",0.08118236064910889,0.7631428241729736,0.15567481517791748
Male,49,No High School Degree,Employed,moderate stability,"A 49-year-old Male, No High School Degree achieved and Employed, finds comfort in predictable patterns.",0.025707406923174858,0.5708758234977722,0.4034167528152466
Male,52,Degree,Employed,stable and supportive life,"A 52-year-old Male with Degree, Employed, basks in a secure routine.",0.3462527096271515,0.6464231610298157,0.007324126549065113
Female,45,High School Degree,Employed,unstable life,"A 45-year-old Female with High School Degree education and currently Employed, faces days of constant flux.",0.043350592255592346,0.8214396834373474,0.13520973920822144
Male,60,High School Degree,Employed,stable and supportive life,"A 60-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.7756141424179077,0.21951919794082642,0.004866651725023985
Female,51,High School Degree,Employed,unstable life,"This 51-year-old Female, holding High School Degree education and being Employed, tries to catch stability in motion.",0.12994876503944397,0.8593488931655884,0.01070236973464489
Female,26,High School Degree,Unemployed,unstable life,"This 26-year-old Female, holding High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.054947249591350555,0.8910871744155884,0.053965646773576736
Female,51,No High School Degree,Unemployed,unstable life,"This 51-year-old Female, holding No High School Degree education and being Unemployed, wades through chaos.",0.009894642978906631,0.18077144026756287,0.8093339800834656
Male,54,High School Degree,Employed,stable and supportive life,"This Male, aged 54, with High School Degree and Employed, rests securely in an anchored existence.",0.29404953122138977,0.6963250041007996,0.009625445120036602
Female,51,Degree,Unemployed,moderate stability,"A 51-year-old Female, Degree achieved and Unemployed, finds comfort in predictable patterns.",0.03903377428650856,0.6600951552391052,0.3008711338043213
Male,47,High School Degree,Employed,moderate stability,"This 47-year-old Male, with High School Degree and Employed, embraces a life of moderate routine.",0.33255356550216675,0.6594008803367615,0.008045590482652187
Female,56,No High School Degree,Employed,precarious life,"A 56-year-old Female with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.018537992611527443,0.4797091782093048,0.5017528533935547
Male,60,No High School Degree,Employed,stable and supportive life,"This Male, aged 60, with No High School Degree and Employed, thrives in a life well-grounded.",0.8156001567840576,0.1762273758649826,0.008172565139830112
Male,43,High School Degree,Employed,precarious life,"This Male of 43 years, armed with High School Degree and currently Employed, steps carefully in a fragile world.",0.12153873592615128,0.7538551688194275,0.12460602819919586
Male,56,High School Degree,Employed,stable and supportive life,"This Male, aged 56, with High School Degree and Employed, savors the comforts of stability.",0.7659671306610107,0.2296070158481598,0.004425769206136465
Male,42,High School Degree,Employed,precarious life,"A 42-year-old Male with High School Degree, now Employed, walks a tightrope over uncertainty.",0.04880132898688316,0.8645113110542297,0.08668743073940277
Female,39,No High School Degree,Employed,precarious life,"A 39-year-old Female with No High School Degree, now Employed, teeters on a fragile edge.",0.025879673659801483,0.58001309633255,0.3941071927547455
Female,45,High School Degree,Employed,precarious life,"A 45-year-old Female with High School Degree, now Employed, walks a tightrope over uncertainty.",0.04233318567276001,0.8290494680404663,0.1286173313856125
Male,54,High School Degree,Employed,precarious life,"This Male of 54 years, armed with High School Degree and currently Employed, steps carefully in a fragile world.",0.10756246000528336,0.7580869793891907,0.13435053825378418
Male,59,Degree,Employed,moderate stability,"This 59-year-old Male, with Degree and Employed, enjoys days that flow with ease and care.",0.9140950441360474,0.08191781491041183,0.0039871190674602985
Male,53,High School Degree,Employed,moderate stability,"A 53-year-old Male, High School Degree achieved and Employed, finds comfort in predictable patterns.",0.08118236064910889,0.7631428241729736,0.15567481517791748
Female,52,High School Degree,Unemployed,unstable life,"A 52-year-old Female with High School Degree education and currently Unemployed, faces days of constant flux.",0.02611577697098255,0.5849872827529907,0.3888969123363495
Male,57,PhD,Employed,stable and supportive life,"This Male, aged 57, with PhD and Employed, savors the comforts of stability.",0.7770203948020935,0.21757881343364716,0.005400801543146372
Female,44,No High School Degree,Employed,precarious life,"A 44-year-old Female with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.0207966361194849,0.5282477736473083,0.45095565915107727
Female,53,High School Degree,Employed,moderate stability,"This 53-year-old Female, with High School Degree and Employed, navigates days of calm balance.",0.5569420456886292,0.4356924593448639,0.007365463767200708
Male,59,High School Degree,Employed,stable and supportive life,"This Male, aged 59, with High School Degree and Employed, thrives in a life well-grounded.",0.9021884799003601,0.09336771070957184,0.004443826153874397
Female,56,High School Degree,Unemployed,moderate stability,"This 56-year-old Female, with High School Degree and Unemployed, embraces a life of moderate routine.",0.18637709319591522,0.7920255064964294,0.021597474813461304
Female,54,No High School Degree,Employed,unstable life,"This 54-year-old Female, holding No High School Degree education and being Employed, wades through chaos.",0.009721403941512108,0.18980704247951508,0.8004715442657471
Male,59,Master,Employed,stable and supportive life,"A 59-year-old Male with Master, Employed, flourishes in a supportive environment.",0.7954105734825134,0.1993989497423172,0.005190559662878513
Female,53,No High School Degree,Unemployed,moderate stability,"A 53-year-old Female, No High School Degree achieved and Unemployed, lives in steady rhythms.",0.037175897508859634,0.7631090879440308,0.1997150033712387
Female,55,High School Degree,Employed,precarious life,"This Female of 55 years, armed with High School Degree and currently Employed, faces each day as a delicate balancing act.",0.09298153966665268,0.8227627277374268,0.08425574749708176
Female,46,High School Degree,Employed,unstable life,"A 46-year-old Female with High School Degree education and currently Employed, faces days of constant flux.",0.04189877584576607,0.819645345211029,0.13845589756965637
Male,46,High School Degree,Employed,stable and supportive life,"A 46-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.6117787957191467,0.38176262378692627,0.006458566524088383
Male,50,High School Degree,Employed,moderate stability,"This 50-year-old Male, with High School Degree and Employed, enjoys days that flow with ease and care.",0.9230754375457764,0.07339522987604141,0.003529276931658387
Male,45,No High School Degree,Employed,moderate stability,"This 45-year-old Male, with No High School Degree and Employed, embraces a life of moderate routine.",0.10007552802562714,0.8384371399879456,0.0614873506128788
Male,49,No High School Degree,Employed,stable and supportive life,"A 49-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.12540817260742188,0.8625156283378601,0.012076159939169884
Female,51,No High School Degree,Unemployed,stable and supportive life,"A 51-year-old Female with No High School Degree, Unemployed, flourishes in a supportive environment.",0.5330514907836914,0.45690593123435974,0.01004255935549736
Female,40,Degree,Employed,unstable life,"A 40-year-old Female with Degree education and currently Employed, navigates tumultuous waters.",0.036655791103839874,0.8631768226623535,0.10016736388206482
Male,45,High School Degree,Employed,precarious life,"This Male of 45 years, armed with High School Degree and currently Employed, balances hopes in a fragile reality.",0.047773540019989014,0.5025323033332825,0.44969412684440613
Female,34,High School Degree,Employed,unstable life,"This 34-year-old Female, holding High School Degree education and being Employed, tries to catch stability in motion.",0.1368846893310547,0.8530313372612,0.0100840013474226
Male,53,Degree,Employed,moderate stability,"A 53-year-old Male, Degree achieved and Employed, finds comfort in predictable patterns.",0.06943480670452118,0.7332777380943298,0.1972874253988266
Female,45,No High School Degree,Employed,unstable life,"This 45-year-old Female, holding No High School Degree education and being Employed, wades through chaos.",0.010534173808991909,0.1949663609266281,0.7944994568824768
Male,44,High School Degree,Employed,moderate stability,"A 44-year-old Male, High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.5927687883377075,0.3952094614505768,0.012021711096167564
Male,57,Degree,Employed,stable and supportive life,"A 57-year-old Male with Degree, Employed, basks in a secure routine.",0.34020209312438965,0.6525643467903137,0.007233566138893366
Male,60,No High School Degree,Employed,stable and supportive life,"This Male, aged 60, with No High School Degree and Employed, rests securely in an anchored existence.",0.05397852510213852,0.7732459902763367,0.1727754771709442
Female,37,High School Degree,Unemployed,precarious life,"This Female of 37 years, armed with High School Degree and currently Unemployed, steps carefully in a fragile world.",0.06299354135990143,0.6178568601608276,0.31914955377578735
Male,47,High School Degree,Employed,stable and supportive life,"A 47-year-old Male with High School Degree, Employed, basks in a secure routine.",0.32422709465026855,0.669724702835083,0.006048208102583885
Female,40,No High School Degree,Unemployed,unstable life,"A 40-year-old Female with No High School Degree education and currently Unemployed, faces days of constant flux.",0.014508760534226894,0.37053248286247253,0.6149587631225586
Male,46,High School Degree,Employed,stable and supportive life,"This Male, aged 46, with High School Degree and Employed, savors the comforts of stability.",0.7861014604568481,0.2098129838705063,0.004085625056177378
Female,52,No High School Degree,Employed,unstable life,"This 52-year-old Female, holding No High School Degree education and being Employed, wades through chaos.",0.010338474996387959,0.1974145770072937,0.7922468781471252
Female,47,No High School Degree,Unemployed,precarious life,"A 47-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.01608804427087307,0.4149661660194397,0.5689457654953003
Male,51,High School Degree,Employed,stable and supportive life,"A 51-year-old Male with High School Degree, Employed, basks in a secure routine.",0.32694268226623535,0.6671022772789001,0.005954996682703495
Male,32,High School Degree,Employed,unstable life,"A 32-year-old Male with High School Degree education and currently Employed, navigates tumultuous waters.",0.037017542868852615,0.9075165390968323,0.055465925484895706
Male,51,High School Degree,Employed,unstable life,"This 51-year-old Male, holding High School Degree education and being Employed, moves through an ever-changing landscape.",0.1824668049812317,0.8096357583999634,0.007897439412772655
Male,43,No High School Degree,Employed,moderate stability,"This 43-year-old Male, with No High School Degree and Employed, navigates days of calm balance.",0.41442662477493286,0.5743371248245239,0.011236239224672318
Male,52,Degree,Employed,moderate stability,"This 52-year-old Male, with Degree and Employed, navigates days of calm balance.",0.5688289403915405,0.4234047830104828,0.00776628078892827
Male,53,No High School Degree,Employed,moderate stability,"This 53-year-old Male, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.8773014545440674,0.11726794391870499,0.005430694669485092
Male,61,No High School Degree,Employed,moderate stability,"This 61-year-old Male, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.8688859343528748,0.12549632787704468,0.0056177228689193726
Male,41,Degree,Employed,moderate stability,"A 41-year-old Male, Degree achieved and Employed, finds comfort in predictable patterns.",0.08002739399671555,0.7637616991996765,0.15621086955070496
Female,26,No High School Degree,Unemployed,precarious life,"A 26-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.018675880506634712,0.47080761194229126,0.5105165243148804
Female,49,Degree,Employed,precarious life,"This Female of 49 years, armed with Degree and currently Employed, steps carefully in a fragile world.",0.1361047774553299,0.7194145917892456,0.1444806456565857
Female,59,No High School Degree,Unemployed,unstable life,"This 59-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.02697574533522129,0.6176252961158752,0.355398952960968
Male,62,No High School Degree,Employed,stable and supportive life,"This Male, aged 62, with No High School Degree and Employed, savors the comforts of stability.",0.6057865619659424,0.38636887073516846,0.007844546809792519
Female,52,No High School Degree,Employed,moderate stability,"A 52-year-old Female, No High School Degree achieved and Employed, finds comfort in predictable patterns.",0.026477161794900894,0.5730565190315247,0.40046632289886475
Female,45,No High School Degree,Employed,precarious life,"This Female of 45 years, armed with No High School Degree and currently Employed, balances hopes in a fragile reality.",0.015066862106323242,0.22191636264324188,0.7630167603492737
Male,55,No High School Degree,Employed,precarious life,"This Male of 55 years, armed with No High School Degree and currently Employed, steps carefully in a fragile world.",0.025631887838244438,0.40265488624572754,0.5717132687568665
Male,47,High School Degree,Employed,stable and supportive life,"This Male, aged 47, with High School Degree and Employed, rests securely in an anchored existence.",0.2812694311141968,0.7089305520057678,0.009799993596971035
Female,49,High School Degree,Employed,unstable life,"A 49-year-old Female with High School Degree education and currently Employed, navigates tumultuous waters.",0.03544272854924202,0.8942970037460327,0.07026020437479019
Female,54,No High School Degree,Unemployed,moderate stability,"This 54-year-old Female, with No High School Degree and Unemployed, navigates days of calm balance.",0.3323138356208801,0.6506349444389343,0.017051227390766144
Male,57,High School Degree,Employed,moderate stability,"This 57-year-old Male, with High School Degree and Employed, embraces a life of moderate routine.",0.3481007218360901,0.6437233686447144,0.008175836876034737
Male,70,Degree,Employed,moderate stability,"A 70-year-old Male, Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.5506502389907837,0.4332636892795563,0.01608605496585369
Female,47,High School Degree,Employed,unstable life,"A 47-year-old Female with High School Degree education and currently Employed, navigates tumultuous waters.",0.033296938985586166,0.8891300559043884,0.0775730088353157
Male,50,High School Degree,Employed,stable and supportive life,"A 50-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.5884464383125305,0.40425586700439453,0.007297699339687824
Male,54,High School Degree,Employed,stable and supportive life,"This Male, aged 54, with High School Degree and Employed, savors the comforts of stability.",0.7697765827178955,0.2259092628955841,0.004314161371439695
Male,38,High School Degree,Employed,moderate stability,"A 38-year-old Male, High School Degree achieved and Employed, finds comfort in predictable patterns.",0.08901459723711014,0.7790566682815552,0.13192877173423767
Male,47,High School Degree,Employed,moderate stability,"A 47-year-old Male, High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.5726381540298462,0.4146255850791931,0.012736243195831776
Male,51,No High School Degree,Employed,stable and supportive life,"A 51-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.11568453162908554,0.8708434104919434,0.013472034595906734
