Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
White-Caucasian,52,Many priors,This 52-year-old White-Caucasian with Many priors moves through days framed by dependability and strong bonds.,0.14878061413764954,0.8350808620452881,0.016138458624482155
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.17599917948246002,0.7874424457550049,0.03655834123492241
Non-White,49,No prior convictions,"A Non-White, 49, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.07415451854467392,0.8493045568466187,0.0765409916639328
Non-White,53,Some priors,"A Non-White aged 53, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.684630274772644,0.30354100465774536,0.01182867307215929
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01562664657831192,0.4358023405075073,0.548570990562439
White-Caucasian,46,Some priors,"At 46, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.02566693350672722,0.6759750843048096,0.2983579635620117
Non-White,49,Some priors,"A Non-White, 49, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0934470072388649,0.8768681287765503,0.029684821143746376
Non-White,49,No prior convictions,"At 49, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.29497233033180237,0.6623235940933228,0.04270409792661667
Non-White,47,No prior convictions,"At 47, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.25820446014404297,0.6826253533363342,0.05917021632194519
White-Caucasian,48,Some priors,"At 48, the White-Caucasian with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.035043153911828995,0.7229936718940735,0.24196313321590424
Non-White,61,No prior convictions,"A Non-White, age 61, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04158271476626396,0.8104008436203003,0.14801651239395142
Non-White,53,Some priors,"This Non-White, age 53, with Some priors, treads lightly in a world where everything hangs by a thread.",0.019095735624432564,0.3599443733692169,0.6209598779678345
Non-White,47,No prior convictions,"This Non-White, age 47, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011036270298063755,0.18435552716255188,0.8046082258224487
White-Caucasian,54,No prior convictions,"A White-Caucasian, 54, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.08531498163938522,0.8543692827224731,0.060315750539302826
Non-White,47,No prior convictions,"A Non-White, 47, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.06593138724565506,0.843159556388855,0.09090903401374817
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.014134733937680721,0.5515530705451965,0.4343121647834778
Non-White,52,No prior convictions,This 52-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.09401624649763107,0.7853997945785522,0.12058396637439728
White-Caucasian,49,No prior convictions,"A White-Caucasian, 49, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.09424585849046707,0.8604074716567993,0.045346666127443314
Non-White,53,Some priors,"At 53, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.029153335839509964,0.674468457698822,0.2963782548904419
Non-White,39,No prior convictions,"At 39, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.02014991082251072,0.4385907053947449,0.5412593483924866
White-Caucasian,42,No prior convictions,"This 42-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013621249236166477,0.24355366826057434,0.7428250908851624
Non-White,41,No prior convictions,"A Non-White, age 41, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04397145286202431,0.8070113658905029,0.14901714026927948
White-Caucasian,51,No prior convictions,"At 51, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.018374918028712273,0.4491025507450104,0.5325225591659546
Non-White,62,No prior convictions,"This 62-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014494836330413818,0.2474646419286728,0.738040566444397
Non-White,65,Some priors,"At 65, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04447842016816139,0.7448574304580688,0.21066415309906006
Non-White,54,Many priors,"A Non-White, age 54, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.051476385444402695,0.8702940940856934,0.07822950184345245
Non-White,53,No prior convictions,"A Non-White aged 53, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6380999088287354,0.343782901763916,0.018117187544703484
Non-White,37,No prior convictions,"This 37-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014628089033067226,0.2535351514816284,0.73183673620224
White-Caucasian,46,Some priors,This 46-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.2030409425497055,0.7821808457374573,0.01477817352861166
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01322577428072691,0.4515187442302704,0.535255491733551
Non-White,45,No prior convictions,"A Non-White aged 45, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5671871900558472,0.40518996119499207,0.027622822672128677
Non-White,48,Many priors,"At 48, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.02999459020793438,0.6457984447479248,0.32420697808265686
Non-White,46,Some priors,"At 46, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04683287441730499,0.7439418435096741,0.20922531187534332
Non-White,36,No prior convictions,"At 36, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.0388839915394783,0.6220443844795227,0.339071661233902
White-Caucasian,55,Some priors,"At 55, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.042700182646512985,0.736480176448822,0.22081968188285828
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03782574459910393,0.6141042113304138,0.34807005524635315
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03071187250316143,0.5713121891021729,0.3979759216308594
Non-White,64,Many priors,"This 64-year-old Non-White, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.036681801080703735,0.48427820205688477,0.4790399670600891
White-Caucasian,43,Some priors,"At 43, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.3259541690349579,0.654062807559967,0.019983021542429924
White-Caucasian,32,No prior convictions,This 32-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.08215881884098053,0.8293190002441406,0.08852215856313705
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.14272162318229675,0.8156697750091553,0.04160863906145096
White-Caucasian,57,No prior convictions,"A White-Caucasian, 57, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.08870229125022888,0.8603747487068176,0.05092298611998558
Non-White,63,No prior convictions,"This Non-White, age 63, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.010763309895992279,0.18152554333209991,0.807711124420166
White-Caucasian,41,Some priors,This 41-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.13874629139900208,0.8472090363502502,0.014044727198779583
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.01673002354800701,0.39244526624679565,0.5908246636390686
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03083137981593609,0.5707526803016663,0.3984159827232361
White-Caucasian,49,No prior convictions,"At 49, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03400416672229767,0.6053113341331482,0.3606845438480377
White-Caucasian,68,Some priors,This 68-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.2099384367465973,0.7750040292739868,0.015057551674544811
White-Caucasian,39,No prior convictions,"At 39, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.019023627042770386,0.43313127756118774,0.5478450655937195
Non-White,51,Some priors,"At 51, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.030245667323470116,0.7221284508705139,0.2476259171962738
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.18927031755447388,0.7742463946342468,0.036483246833086014
Non-White,57,No prior convictions,"At 57, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0361485593020916,0.6089789271354675,0.35487252473831177
White-Caucasian,50,No prior convictions,"At 50, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.23561565577983856,0.7073845267295837,0.0569998100399971
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.04128459468483925,0.5335098505020142,0.4252055585384369
Non-White,47,Some priors,"At 47, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04152948781847954,0.7128573656082153,0.2456131875514984
Non-White,51,No prior convictions,"A Non-White, 51, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0676964521408081,0.8444486856460571,0.08785487711429596
White-Caucasian,47,No prior convictions,"A White-Caucasian, age 47, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04155677556991577,0.815788209438324,0.14265507459640503
White-Caucasian,54,No prior convictions,"This White-Caucasian, age 54, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.012415193021297455,0.2061174064874649,0.7814674377441406
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.015535358339548111,0.39207327365875244,0.5923913717269897
White-Caucasian,52,Some priors,"At 52, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.025708936154842377,0.6816185712814331,0.2926725149154663
White-Caucasian,49,No prior convictions,This 49-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.09013008326292038,0.8312551379203796,0.07861482352018356
Non-White,57,No prior convictions,"This Non-White, age 57, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011128745973110199,0.1884683519601822,0.8004028797149658
Non-White,49,No prior convictions,This 49-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.09272801131010056,0.7891993522644043,0.11807268857955933
Non-White,37,No prior convictions,"At 37, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.038084231317043304,0.6191518902778625,0.34276390075683594
Non-White,58,No prior convictions,"A Non-White, 58, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.06913755089044571,0.8521381616592407,0.07872433215379715
Non-White,43,No prior convictions,"A Non-White aged 43, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6372212767601013,0.34374797344207764,0.01903078891336918
Non-White,45,Some priors,"A Non-White, 45, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.08670471608638763,0.8816062808036804,0.031689051538705826
Non-White,45,No prior convictions,"This Non-White, age 45, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011828227899968624,0.17979732155799866,0.8083744049072266
White-Caucasian,59,No prior convictions,"At 59, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03226306289434433,0.60718834400177,0.36054858565330505
White-Caucasian,35,No prior convictions,"At 35, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0322255864739418,0.5700863599777222,0.39768800139427185
White-Caucasian,71,No prior convictions,"A White-Caucasian aged 71, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5375674962997437,0.4385107457637787,0.023921778425574303
Non-White,57,Some priors,This 57-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.13939934968948364,0.8385786414146423,0.022021997720003128
Non-White,51,Some priors,This 51-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.15028327703475952,0.8312525153160095,0.018464192748069763
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014810816384851933,0.25868576765060425,0.7265034317970276
Non-White,51,No prior convictions,"A Non-White, 51, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0676964521408081,0.8444486856460571,0.08785487711429596
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.13140803575515747,0.8526849746704102,0.015906980261206627
Non-White,54,Some priors,"At 54, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.02944737672805786,0.6920211911201477,0.27853143215179443
White-Caucasian,53,Some priors,"A White-Caucasian, age 53, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04090128839015961,0.8830858469009399,0.07601293176412582
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.1843681037425995,0.7974597215652466,0.018172133713960648
White-Caucasian,48,Some priors,"A White-Caucasian, 48, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.10528966039419174,0.8717527389526367,0.022957583889365196
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.08658196032047272,0.8171926140785217,0.09622547775506973
White-Caucasian,48,No prior convictions,"A White-Caucasian, age 48, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04456965625286102,0.817424476146698,0.1380058228969574
White-Caucasian,57,Some priors,This 57-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.122871533036232,0.8603812456130981,0.01674719713628292
Non-White,54,Some priors,"This 54-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.024660348892211914,0.4261987507343292,0.5491409301757812
Non-White,29,No prior convictions,"This 29-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.015811733901500702,0.2781081795692444,0.7060800790786743
White-Caucasian,54,No prior convictions,"This 54-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.012058514170348644,0.2109874188899994,0.7769541144371033
Non-White,51,Many priors,"A Non-White aged 51, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.7551575303077698,0.23424258828163147,0.010599845089018345
Non-White,49,No prior convictions,"At 49, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.29497233033180237,0.6623235940933228,0.04270409792661667
White-Caucasian,47,Some priors,"At 47, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.3029797077178955,0.6760169863700867,0.021003330126404762
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.011898105964064598,0.4050246775150299,0.5830771923065186
White-Caucasian,56,Many priors,"At 56, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.05209226533770561,0.7425214648246765,0.20538631081581116
White-Caucasian,44,No prior convictions,"This White-Caucasian, age 44, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013214005157351494,0.22022715210914612,0.766558825969696
Non-White,52,No prior convictions,This 52-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.09401624649763107,0.7853997945785522,0.12058396637439728
White-Caucasian,43,Some priors,"This White-Caucasian, age 43, with Some priors, treads lightly in a world where everything hangs by a thread.",0.025255458429455757,0.4530212879180908,0.5217232704162598
Non-White,40,Some priors,"A 40-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.018460705876350403,0.5809417963027954,0.4005975127220154
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01854524575173855,0.5399603843688965,0.4414943754673004
White-Caucasian,56,No prior convictions,"At 56, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.029138144105672836,0.5542347431182861,0.41662710905075073
Non-White,56,No prior convictions,"A Non-White, 56, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.06570031493902206,0.8461279273033142,0.08817176520824432
White-Caucasian,53,No prior convictions,This 53-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.15422561764717102,0.8051080107688904,0.04066634178161621
Non-White,55,No prior convictions,"A Non-White, age 55, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.03873321786522865,0.7882342338562012,0.1730324774980545
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03108663484454155,0.5129179954528809,0.4559953510761261
Non-White,45,Many priors,"This Non-White, age 45, with Many priors, treads lightly in a world where everything hangs by a thread.",0.02204849012196064,0.3627181649208069,0.615233302116394
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.29570940136909485,0.6537932753562927,0.05049741640686989
White-Caucasian,55,Some priors,"A White-Caucasian aged 55, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6306292414665222,0.35640063881874084,0.012970101088285446
Non-White,55,No prior convictions,"At 55, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.275602251291275,0.6743248105049133,0.050072941929101944
Non-White,58,No prior convictions,"This 58-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.012827275320887566,0.22059546411037445,0.7665772438049316
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.08005817979574203,0.75732421875,0.16261759400367737
Non-White,52,No prior convictions,"A Non-White, 52, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.06433838605880737,0.8404225707054138,0.09523908793926239
Non-White,57,Some priors,"At 57, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04414684325456619,0.7306548953056335,0.22519825398921967
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.018707361072301865,0.45362192392349243,0.527670681476593
White-Caucasian,43,No prior convictions,"A White-Caucasian aged 43, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5564810633659363,0.4200218915939331,0.023497020825743675
Non-White,48,No prior convictions,This 48-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.1743464171886444,0.787050724029541,0.03860285505652428
White-Caucasian,44,Some priors,This 44-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.20541264116764069,0.7798286080360413,0.014758722856640816
Non-White,45,Some priors,"At 45, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.04019106924533844,0.7075016498565674,0.25230729579925537
Non-White,48,Many priors,"At 48, this Non-White with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.05570610240101814,0.7504491209983826,0.19384479522705078
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0166711937636137,0.38053634762763977,0.6027924418449402
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.012349259108304977,0.44061481952667236,0.5470359325408936
Non-White,36,No prior convictions,"This 36-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014746922068297863,0.2548794150352478,0.7303736805915833
White-Caucasian,51,Some priors,"At 51, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.30057525634765625,0.6791819930076599,0.020242752507328987
Non-White,50,No prior convictions,"This 50-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014410705305635929,0.23788776993751526,0.7477015256881714
White-Caucasian,44,Many priors,This 44-year-old White-Caucasian with Many priors moves through life with the gentle consistency of someone who knows where they stand.,0.2422984391450882,0.7441306710243225,0.013570875860750675
Non-White,54,Some priors,This 54-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.13594643771648407,0.8412773013114929,0.022776275873184204
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.07757583260536194,0.8053566813468933,0.11706750094890594
Non-White,38,No prior convictions,"This Non-White, age 38, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011960605159401894,0.19239389896392822,0.795645534992218
White-Caucasian,44,No prior convictions,"A White-Caucasian aged 44, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5259253978729248,0.44716185331344604,0.02691270038485527
Non-White,44,No prior convictions,"This 44-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013569686561822891,0.23575171828269958,0.7506785988807678
White-Caucasian,43,Some priors,"At 43, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.04349682480096817,0.7224310636520386,0.23407207429409027
Non-White,55,Some priors,"A Non-White, age 55, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.040624309331178665,0.8751667141914368,0.08420900255441666
Non-White,48,No prior convictions,"At 48, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.035668857395648956,0.59299635887146,0.3713347911834717
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.08658196032047272,0.8171926140785217,0.09622547775506973
White-Caucasian,35,No prior convictions,"A White-Caucasian, age 35, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04294632002711296,0.813161313533783,0.1438923478126526
White-Caucasian,54,No prior convictions,"A White-Caucasian, age 54, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.0407235212624073,0.7925823926925659,0.16669413447380066
Non-White,41,No prior convictions,"A Non-White, 41, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.07462527602910995,0.8424389958381653,0.08293574303388596
Non-White,50,No prior convictions,This 50-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.16320419311523438,0.7924140691757202,0.04438173770904541
Non-White,51,No prior convictions,This 51-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.17739757895469666,0.7861403226852417,0.036462072283029556
White-Caucasian,59,No prior convictions,"A White-Caucasian, 59, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.08576518297195435,0.8554487824440002,0.058785974979400635
White-Caucasian,40,Some priors,"A White-Caucasian, 40, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.10610675811767578,0.8700577020645142,0.023835526779294014
Non-White,28,Some priors,"At 28, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.0429435558617115,0.7660943269729614,0.19096210598945618
White-Caucasian,51,Many priors,"This White-Caucasian, age 51, with Many priors, treads lightly in a world where everything hangs by a thread.",0.029735656455159187,0.47371906042099,0.49654531478881836
Non-White,62,Some priors,"At 62, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.030007459223270416,0.743189811706543,0.2268027663230896
White-Caucasian,58,No prior convictions,"A White-Caucasian aged 58, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.4872904121875763,0.482726514339447,0.029983101412653923
Non-White,51,No prior convictions,This 51-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.17739757895469666,0.7861403226852417,0.036462072283029556
White-Caucasian,46,No prior convictions,"This White-Caucasian, age 46, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013452253304421902,0.22686925530433655,0.7596784234046936
White-Caucasian,55,Many priors,"This White-Caucasian, age 55, with Many priors, treads lightly in a world where everything hangs by a thread.",0.028086397796869278,0.4573521912097931,0.5145614147186279
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03325193375349045,0.5745813846588135,0.39216670393943787
Non-White,53,No prior convictions,"This 53-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013997289352118969,0.2314106523990631,0.7545921206474304
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.29570940136909485,0.6537932753562927,0.05049741640686989
White-Caucasian,57,Some priors,"A White-Caucasian, 57, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.10484010726213455,0.8743225336074829,0.02083739824593067
White-Caucasian,69,No prior convictions,This 69-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.13239796459674835,0.8213245272636414,0.04627751186490059
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.01805555447936058,0.44587820768356323,0.5360662937164307
Non-White,46,Some priors,"At 46, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.05293842405080795,0.782530665397644,0.16453087329864502
White-Caucasian,49,Some priors,This 49-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.13212653994560242,0.8532072305679321,0.014666225761175156
White-Caucasian,37,No prior convictions,This 37-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.15722119808197021,0.8084593415260315,0.0343194417655468
White-Caucasian,45,No prior convictions,"A White-Caucasian, 45, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.06483498215675354,0.7828359603881836,0.15232905745506287
Non-White,47,No prior convictions,This 47-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.08367005735635757,0.7813811302185059,0.13494883477687836
